age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
70,retired,married,tertiary,no,15834,no,no,telephone,1,oct,90,1,-1,0,,no
54,management,married,tertiary,no,1464,no,no,cellular,2,oct,194,2,94,1,success,yes
36,management,married,tertiary,no,22,no,no,cellular,2,oct,91,2,-1,0,,no
26,admin.,single,secondary,no,125,no,no,cellular,6,oct,63,1,63,7,failure,no
70,retired,married,primary,no,8897,no,no,cellular,6,oct,692,2,-1,0,,no
77,retired,married,primary,no,121,no,no,telephone,7,oct,191,1,-1,0,,no
33,management,single,tertiary,no,5437,no,no,cellular,7,oct,201,1,58,3,failure,yes
37,admin.,married,secondary,no,2061,yes,yes,cellular,7,oct,867,2,107,4,success,no
60,retired,married,secondary,no,197,no,no,cellular,7,oct,1386,1,-1,0,,no
68,retired,married,primary,no,2398,no,no,cellular,8,oct,352,1,-1,0,,no
66,retired,married,secondary,no,0,no,no,cellular,8,oct,189,1,-1,0,,no
38,services,divorced,secondary,no,53,no,no,cellular,8,oct,78,1,58,1,other,no
42,management,married,,no,849,yes,no,cellular,8,oct,667,1,321,1,other,yes
57,housemaid,single,secondary,no,254,no,no,cellular,8,oct,676,1,-1,0,,no
79,retired,divorced,primary,no,79,no,no,cellular,9,oct,1106,2,-1,0,,yes
32,management,single,tertiary,no,2983,yes,no,cellular,12,oct,268,1,102,1,failure,no
56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,511,3,187,1,failure,yes
67,retired,married,primary,no,1430,no,no,telephone,12,oct,88,3,-1,0,,no
72,blue-collar,married,primary,no,4415,no,no,telephone,13,oct,120,1,-1,0,,no
67,management,divorced,tertiary,no,361,no,no,cellular,13,oct,411,2,-1,0,,yes
61,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,210,1,182,2,success,yes
45,technician,married,,no,886,yes,no,cellular,13,oct,75,2,42,1,failure,no
83,retired,single,primary,no,1965,no,no,telephone,13,oct,1003,3,-1,0,,yes
62,management,married,tertiary,no,0,no,no,cellular,13,oct,78,3,-1,0,,no
76,retired,married,primary,no,163,no,no,telephone,13,oct,120,1,-1,0,,no
63,retired,married,primary,no,1084,no,no,cellular,14,oct,201,1,183,1,success,no
46,management,married,tertiary,no,37378,yes,no,cellular,14,oct,146,1,518,1,failure,no
28,self-employed,single,tertiary,no,1579,no,no,cellular,14,oct,122,3,-1,0,,no
39,housemaid,married,tertiary,no,93,no,no,cellular,14,oct,595,2,-1,0,,no
35,blue-collar,single,tertiary,no,1830,no,no,cellular,14,oct,166,2,-1,0,,no
39,management,married,tertiary,no,184,no,no,cellular,15,oct,206,1,168,5,,no
34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,no
41,management,married,tertiary,no,3872,no,no,cellular,15,oct,231,1,-1,0,,no
83,retired,divorced,primary,no,2619,no,no,telephone,16,oct,181,2,-1,0,,no
69,retired,married,secondary,no,0,no,no,cellular,16,oct,1580,2,-1,0,,no
22,services,single,secondary,no,129,no,no,cellular,16,oct,258,1,-1,0,,yes
50,management,married,tertiary,no,469,no,no,cellular,16,oct,170,1,183,1,success,yes
31,admin.,single,secondary,no,523,no,yes,cellular,16,oct,141,1,126,4,failure,no
44,technician,single,tertiary,no,643,no,no,cellular,16,oct,324,1,143,3,failure,yes
40,technician,married,secondary,no,2338,no,no,cellular,16,oct,717,2,-1,0,,yes
70,retired,married,secondary,no,3175,no,no,cellular,19,oct,115,2,-1,0,,no
37,management,single,tertiary,no,254,no,no,cellular,19,oct,120,1,-1,0,,no
80,management,married,primary,no,6483,no,no,telephone,19,oct,123,1,-1,0,,no
30,unemployed,married,primary,no,1787,no,no,cellular,19,oct,79,1,-1,0,,no
30,admin.,single,tertiary,no,261,no,no,cellular,19,oct,233,1,137,20,failure,no
31,unemployed,single,secondary,no,8304,no,no,cellular,20,oct,164,1,183,1,failure,no
39,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,success,yes
72,retired,married,primary,no,1388,no,no,telephone,20,oct,513,1,-1,0,,yes
77,retired,married,,no,1807,no,no,telephone,20,oct,373,1,-1,0,,yes
43,technician,married,secondary,no,69,yes,yes,cellular,20,oct,304,1,337,1,failure,no
32,management,single,tertiary,no,643,no,no,cellular,22,oct,287,1,-1,0,,no
27,blue-collar,single,secondary,no,3792,no,no,cellular,22,oct,504,1,183,2,success,yes
76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,344,1,183,1,success,yes
60,technician,married,secondary,no,10925,no,no,cellular,23,oct,270,3,185,1,success,yes
42,management,married,tertiary,no,2463,no,no,cellular,26,oct,183,2,-1,0,,no
70,,married,tertiary,no,353,no,no,cellular,26,oct,110,2,-1,0,,no
55,admin.,married,secondary,no,865,yes,no,cellular,27,oct,96,1,111,3,failure,no
58,blue-collar,married,secondary,no,3027,yes,no,cellular,27,oct,120,1,186,1,success,no
28,technician,single,,no,0,yes,no,cellular,27,oct,96,1,267,1,failure,yes
38,blue-collar,single,secondary,no,0,no,no,cellular,27,oct,297,1,75,3,failure,yes
22,student,single,secondary,no,23,no,no,cellular,27,oct,137,1,-1,0,,yes
34,admin.,single,tertiary,no,18,yes,yes,cellular,27,oct,114,1,180,1,success,no
36,student,single,tertiary,no,129,no,no,cellular,27,oct,149,1,-1,0,,yes
33,management,single,tertiary,no,3170,no,no,cellular,28,oct,246,2,-1,0,,no
50,management,married,tertiary,no,3463,no,yes,cellular,28,oct,96,1,-1,0,,yes
67,retired,married,primary,no,2,no,no,cellular,28,oct,1118,1,-1,0,,no
74,retired,married,tertiary,no,1742,no,no,cellular,28,oct,1092,1,-1,0,,no
65,retired,married,primary,no,1004,no,no,cellular,28,oct,371,1,-1,0,,yes
38,technician,single,tertiary,no,1727,no,no,telephone,28,oct,182,2,-1,0,,no
30,admin.,single,secondary,no,914,yes,no,cellular,28,oct,524,3,272,1,failure,yes
51,self-employed,single,secondary,no,0,no,no,cellular,29,oct,1707,2,-1,0,,yes
32,unemployed,single,tertiary,no,685,yes,no,cellular,29,oct,262,1,204,1,other,no
61,management,married,tertiary,no,477,yes,no,cellular,29,oct,377,1,520,1,other,yes
62,blue-collar,married,primary,no,115,no,no,telephone,29,oct,157,4,183,3,failure,no
67,,married,tertiary,no,7687,no,no,telephone,30,oct,70,3,-1,0,,no
22,student,single,secondary,no,1522,no,no,cellular,30,oct,368,2,-1,0,,yes
70,technician,married,secondary,no,3020,no,no,telephone,2,nov,358,2,186,1,failure,no
65,retired,married,primary,no,1992,no,no,telephone,2,nov,459,1,-1,0,,no
29,student,single,tertiary,no,3054,no,no,cellular,2,nov,204,1,186,7,success,no
33,management,single,tertiary,no,576,no,no,cellular,2,nov,144,1,-1,0,,no
32,student,married,secondary,no,833,yes,no,telephone,2,nov,227,5,164,3,other,no
51,technician,married,secondary,no,580,yes,no,telephone,2,nov,117,5,-1,0,,no
25,unemployed,married,secondary,no,1404,yes,no,cellular,2,nov,85,2,-1,0,,no
36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,217,1,70,2,failure,yes
45,housemaid,married,secondary,no,360,no,no,cellular,3,nov,215,1,-1,0,,yes
33,services,married,secondary,no,1697,no,no,cellular,3,nov,179,1,-1,0,,yes
69,technician,married,tertiary,no,482,no,no,cellular,4,nov,101,1,-1,0,,no
78,retired,divorced,primary,no,55,no,no,telephone,5,nov,143,3,90,1,other,no
78,retired,married,tertiary,no,226,no,no,telephone,6,nov,136,1,-1,0,,no
60,technician,married,tertiary,no,6573,yes,no,cellular,6,nov,126,2,87,2,failure,no
33,technician,married,tertiary,no,1699,no,no,cellular,6,nov,178,2,94,1,success,yes
27,services,single,secondary,no,6279,yes,no,cellular,9,nov,257,1,-1,0,,no
32,technician,single,tertiary,no,1527,yes,no,cellular,9,nov,270,1,144,2,failure,no
47,housemaid,married,secondary,no,3940,yes,no,cellular,9,nov,171,2,96,5,success,no
61,retired,married,tertiary,no,2557,yes,no,cellular,10,nov,89,1,91,4,success,yes
76,retired,married,secondary,no,2302,no,no,telephone,10,nov,345,2,-1,0,,no
33,management,married,tertiary,no,22867,yes,no,cellular,10,nov,266,2,92,3,failure,yes
27,admin.,single,secondary,no,4590,yes,no,cellular,10,nov,131,4,89,3,failure,yes
32,technician,single,tertiary,no,6746,no,no,cellular,11,nov,199,1,-1,0,,yes
53,management,married,tertiary,no,1624,no,no,cellular,11,nov,166,3,97,7,success,yes
36,blue-collar,single,secondary,no,3623,no,no,,12,nov,71,1,378,1,success,yes
57,unemployed,married,secondary,no,2299,no,no,cellular,12,nov,39,3,-1,0,,no
48,blue-collar,married,secondary,no,1230,yes,no,cellular,12,nov,169,1,196,2,success,yes
76,retired,married,primary,no,3324,no,no,cellular,13,nov,122,1,92,3,success,yes
63,management,married,tertiary,no,5112,no,no,telephone,13,nov,2184,2,95,3,failure,yes
46,management,married,tertiary,no,2671,no,no,cellular,13,nov,180,3,91,4,success,no
37,admin.,single,secondary,no,115,no,no,cellular,13,nov,122,4,101,5,failure,no
67,retired,married,secondary,no,1146,no,no,cellular,13,nov,259,1,92,2,failure,yes
61,retired,married,primary,no,2863,no,no,cellular,13,nov,264,1,-1,0,,no
36,technician,single,secondary,no,376,no,no,cellular,13,nov,193,1,92,1,success,yes
33,admin.,married,secondary,no,920,no,no,cellular,16,nov,130,1,95,2,failure,yes
58,admin.,married,secondary,no,169,no,no,cellular,16,nov,301,1,94,3,failure,yes
43,management,married,tertiary,no,3186,no,no,cellular,16,nov,380,1,88,1,failure,yes
49,technician,divorced,secondary,no,972,no,no,cellular,16,nov,104,3,175,2,failure,no
59,self-employed,married,tertiary,no,2013,no,no,cellular,17,nov,409,2,-1,0,,yes
37,management,married,tertiary,no,0,no,no,cellular,24,nov,187,2,-1,0,,no
20,student,single,secondary,no,215,no,no,cellular,24,nov,325,1,95,5,success,yes
38,technician,married,secondary,no,6728,no,no,cellular,25,nov,232,1,96,4,success,yes
64,retired,divorced,primary,no,1840,no,no,cellular,25,nov,237,1,85,4,other,no
52,blue-collar,married,secondary,no,1797,yes,no,cellular,27,nov,92,2,99,1,failure,no
53,technician,married,secondary,no,1982,yes,yes,cellular,27,nov,160,1,-1,0,,yes
25,student,single,secondary,no,304,no,no,cellular,30,nov,152,1,188,2,success,no
60,retired,divorced,tertiary,no,4,yes,no,cellular,2,dec,415,1,190,5,failure,yes
68,retired,married,tertiary,no,2820,no,no,cellular,3,dec,154,1,97,2,failure,yes
48,management,married,tertiary,no,1147,no,no,cellular,3,dec,155,1,120,3,success,yes
27,blue-collar,single,secondary,no,-46,yes,no,cellular,3,dec,97,3,199,8,other,no
29,management,single,tertiary,no,1445,no,no,cellular,4,dec,271,2,-1,0,,yes
43,management,single,tertiary,no,11891,no,no,cellular,4,dec,821,5,242,1,success,yes
39,management,married,tertiary,no,481,no,no,cellular,7,dec,929,5,189,1,other,yes
61,retired,divorced,secondary,no,1761,no,no,cellular,7,dec,334,3,-1,0,,no
61,retired,married,primary,no,103,no,no,cellular,7,dec,292,1,-1,0,,no
34,self-employed,single,secondary,no,360,yes,no,cellular,7,dec,371,1,-1,0,,no
24,student,single,secondary,no,1847,no,no,cellular,9,dec,390,1,-1,0,,no
27,management,single,tertiary,no,1623,no,no,cellular,9,dec,161,1,190,1,success,no
34,technician,married,secondary,no,294,yes,no,cellular,9,dec,265,1,184,3,success,yes
28,management,single,tertiary,no,1351,no,no,cellular,10,dec,267,1,-1,0,,no
47,management,single,tertiary,no,4402,no,no,telephone,10,dec,805,1,190,1,other,yes
72,retired,married,primary,no,3856,no,no,cellular,10,dec,582,4,115,1,other,yes
40,management,single,tertiary,no,3797,no,no,cellular,14,dec,263,1,195,2,failure,no
53,admin.,married,secondary,no,1796,no,no,telephone,15,dec,476,1,193,1,failure,yes
56,retired,married,secondary,no,393,no,yes,cellular,17,dec,103,1,206,1,failure,no
67,retired,married,primary,no,258,no,no,cellular,17,dec,221,1,-1,0,,no
31,management,single,tertiary,no,596,no,no,cellular,17,dec,184,6,196,2,failure,no
29,services,married,secondary,no,399,no,no,cellular,18,dec,454,6,199,1,failure,no
44,blue-collar,married,secondary,no,1025,yes,no,cellular,21,dec,116,2,202,1,failure,no
59,management,married,tertiary,no,2764,no,no,cellular,24,dec,237,1,206,2,failure,no
27,admin.,married,secondary,no,1595,no,no,cellular,29,dec,196,2,197,2,success,yes
33,admin.,divorced,secondary,no,212,yes,no,,7,jan,23,1,-1,0,,no
40,admin.,divorced,secondary,no,212,no,no,,7,jan,176,1,-1,0,,no
27,management,single,secondary,no,843,no,no,cellular,8,jan,187,1,-1,0,,yes
27,management,single,tertiary,no,8,no,no,telephone,8,jan,176,2,-1,0,,no
29,services,single,secondary,no,102,no,no,cellular,11,jan,111,1,210,4,failure,no
50,management,single,tertiary,no,486,no,yes,,11,jan,28,1,-1,0,,no
35,technician,single,secondary,no,4645,yes,no,cellular,11,jan,502,3,270,40,other,no
85,retired,married,,no,1934,no,no,telephone,12,jan,140,1,-1,0,,no
28,self-employed,single,tertiary,no,4579,no,no,cellular,12,jan,409,2,-1,0,,yes
49,management,married,tertiary,no,1093,yes,yes,cellular,12,jan,243,2,91,2,success,yes
40,management,married,tertiary,no,5142,no,no,cellular,13,jan,147,2,224,1,failure,no
48,services,married,secondary,no,517,no,no,cellular,14,jan,273,1,-1,0,,no
33,services,single,secondary,no,133,no,no,cellular,14,jan,305,2,274,1,success,yes
32,admin.,married,secondary,no,366,no,no,cellular,14,jan,366,2,-1,0,,yes
37,management,married,tertiary,no,0,no,no,cellular,15,jan,426,2,196,1,other,yes
27,student,single,secondary,no,2245,no,no,cellular,18,jan,163,1,-1,0,,no
50,management,married,tertiary,no,5969,no,no,cellular,25,jan,455,1,544,2,failure,yes
63,retired,married,secondary,no,2716,no,no,cellular,25,jan,205,1,-1,0,,no
48,management,married,tertiary,no,1167,yes,yes,cellular,26,jan,122,4,50,4,other,no
38,housemaid,divorced,secondary,no,70,no,no,cellular,27,jan,164,4,92,4,success,yes
50,blue-collar,married,,no,51,no,no,telephone,27,jan,199,3,-1,0,,no
61,retired,married,secondary,no,89,no,no,cellular,28,jan,477,2,92,3,failure,no
52,services,married,secondary,no,659,no,no,cellular,28,jan,390,4,93,1,success,yes
49,technician,divorced,,no,387,no,no,cellular,28,jan,325,1,-1,0,,yes
64,management,married,tertiary,no,3951,no,no,cellular,28,jan,134,1,91,1,success,yes
34,admin.,married,tertiary,no,0,no,no,cellular,28,jan,155,2,-1,0,,yes
60,admin.,married,secondary,no,438,yes,no,telephone,28,jan,176,2,-1,0,,no
62,entrepreneur,married,secondary,no,3904,no,no,telephone,29,jan,403,2,-1,0,,yes
28,admin.,single,secondary,no,261,yes,yes,cellular,29,jan,254,3,142,6,success,yes
36,technician,married,tertiary,no,202,no,no,cellular,29,jan,313,1,120,3,failure,yes
51,management,married,,no,1708,no,no,telephone,29,jan,92,3,-1,0,,no
60,management,married,,no,264,no,no,telephone,1,feb,265,1,-1,0,,yes
40,blue-collar,married,secondary,no,275,yes,no,cellular,1,feb,196,2,-1,0,,no
36,admin.,single,tertiary,no,980,no,no,cellular,1,feb,343,2,95,2,failure,no
37,unemployed,single,tertiary,no,953,yes,no,cellular,2,feb,102,1,155,5,failure,no
67,management,married,secondary,no,1287,no,no,cellular,2,feb,511,1,-1,0,,no
65,retired,married,secondary,no,23421,no,no,cellular,2,feb,432,1,-1,0,,no
45,management,married,tertiary,no,547,no,no,cellular,2,feb,577,1,-1,0,,yes
29,admin.,single,tertiary,no,514,no,no,cellular,2,feb,270,1,-1,0,,no
65,retired,married,primary,no,493,no,no,cellular,2,feb,348,1,109,2,failure,no
76,retired,married,secondary,no,852,no,no,telephone,3,feb,283,2,-1,0,,no
34,technician,married,secondary,no,0,yes,no,cellular,3,feb,146,1,91,2,other,no
41,technician,single,tertiary,no,1646,yes,no,cellular,4,feb,261,1,184,6,success,yes
21,student,single,secondary,no,210,no,no,telephone,4,feb,123,2,174,1,failure,no
25,management,married,,no,448,no,no,cellular,5,feb,151,1,297,1,success,yes
34,management,single,tertiary,no,382,no,no,cellular,5,feb,148,1,94,1,failure,no
25,management,single,tertiary,no,145,no,no,cellular,5,feb,145,1,182,1,failure,no
42,admin.,divorced,secondary,no,490,yes,no,cellular,8,feb,203,2,188,1,failure,no
35,management,married,tertiary,no,62,no,no,cellular,8,feb,469,2,185,2,failure,yes
53,admin.,married,secondary,no,1228,yes,yes,cellular,8,feb,116,2,188,1,success,no
25,student,single,secondary,no,125,no,no,cellular,9,feb,215,1,92,2,success,yes
32,technician,single,tertiary,no,1527,yes,no,cellular,9,feb,172,1,92,3,failure,no
52,unemployed,married,secondary,no,94,no,no,cellular,10,feb,153,1,92,13,success,yes
33,management,married,tertiary,no,22867,yes,no,cellular,10,feb,165,1,92,5,success,no
55,technician,divorced,secondary,no,3450,no,no,cellular,10,feb,169,1,183,1,failure,yes
76,retired,married,primary,no,3324,no,no,cellular,11,feb,309,1,90,4,success,yes
60,retired,married,secondary,no,523,no,no,cellular,11,feb,467,1,182,3,success,yes
34,blue-collar,married,secondary,no,1454,yes,no,cellular,11,feb,231,2,297,2,failure,yes
52,management,married,tertiary,no,4675,no,no,cellular,12,feb,181,3,-1,0,,yes
51,management,married,tertiary,no,346,no,no,cellular,12,feb,122,1,92,5,success,yes
29,management,single,tertiary,no,1026,no,no,cellular,12,feb,138,2,92,2,success,yes
38,services,married,secondary,no,775,no,no,cellular,12,feb,1835,3,182,2,success,yes
48,unemployed,married,secondary,no,926,no,no,cellular,15,feb,382,4,185,6,success,yes
75,retired,married,,no,7819,no,no,cellular,15,feb,261,1,97,4,other,no
47,unemployed,single,tertiary,no,44,no,no,cellular,15,feb,374,1,185,1,success,no
30,admin.,single,tertiary,no,41,yes,no,cellular,15,feb,68,4,186,2,success,no
28,admin.,married,tertiary,no,167,yes,yes,cellular,18,feb,126,2,-1,0,,no
26,technician,single,tertiary,no,3411,no,no,cellular,18,feb,236,1,183,2,success,no
38,management,single,tertiary,no,455,yes,no,cellular,19,feb,255,2,555,6,success,yes
47,blue-collar,married,secondary,no,1568,yes,no,cellular,19,feb,388,1,262,7,success,yes
55,retired,divorced,secondary,no,2204,no,no,cellular,22,feb,261,1,264,1,failure,yes
57,blue-collar,married,secondary,no,1686,no,no,telephone,22,feb,219,4,311,2,failure,no
26,management,single,tertiary,no,0,no,no,cellular,23,feb,176,1,-1,0,,no
33,management,single,tertiary,no,101,yes,no,cellular,23,feb,393,2,130,1,other,no
38,blue-collar,single,secondary,no,711,yes,no,cellular,24,feb,254,5,140,1,other,no
63,retired,married,,no,1849,no,no,cellular,25,feb,125,6,177,2,failure,no
59,technician,married,secondary,no,7766,yes,no,cellular,25,feb,1422,1,461,1,failure,yes
52,technician,married,secondary,no,117,no,no,cellular,26,feb,959,3,186,6,success,yes
56,technician,married,secondary,no,1938,no,yes,cellular,26,feb,229,1,192,4,success,yes
57,unemployed,divorced,secondary,no,79,yes,no,,1,mar,60,1,592,2,failure,no
65,unemployed,married,secondary,no,3195,no,no,telephone,2,mar,904,1,-1,0,,yes
28,blue-collar,single,secondary,no,-46,yes,no,cellular,2,mar,525,1,89,11,failure,yes
38,services,single,secondary,no,91,no,no,cellular,2,mar,207,1,-1,0,,yes
26,services,single,secondary,no,162,yes,no,cellular,2,mar,185,2,130,8,other,no
27,student,single,tertiary,no,311,no,no,telephone,2,mar,187,3,322,1,other,yes
90,retired,divorced,primary,no,712,no,no,telephone,3,mar,557,1,-1,0,,yes
32,management,married,tertiary,no,2667,yes,no,cellular,4,mar,251,1,181,4,failure,yes
39,technician,married,tertiary,no,508,no,no,cellular,4,mar,431,1,122,3,failure,no
30,management,married,tertiary,no,359,no,no,cellular,4,mar,117,2,-1,0,,no
25,blue-collar,single,secondary,no,509,no,no,cellular,5,mar,418,1,-1,0,,yes
46,admin.,married,secondary,no,0,yes,no,cellular,5,mar,135,1,-1,0,,no
33,management,divorced,tertiary,no,2240,no,no,cellular,8,mar,264,2,278,1,success,yes
36,services,married,secondary,no,4721,no,no,cellular,9,mar,288,2,90,3,success,yes
52,unemployed,married,secondary,no,1416,no,no,cellular,10,mar,436,2,182,1,success,yes
58,management,married,tertiary,no,1016,no,no,telephone,11,mar,78,2,91,1,failure,no
61,admin.,married,secondary,no,4608,no,no,cellular,12,mar,212,1,-1,0,,yes
40,management,single,tertiary,no,1509,no,no,cellular,15,mar,144,2,124,1,failure,no
27,student,single,secondary,no,3754,no,no,cellular,15,mar,106,3,98,1,other,no
30,management,married,tertiary,no,1077,no,no,cellular,15,mar,151,1,96,1,failure,no
35,blue-collar,married,secondary,no,262,no,no,cellular,15,mar,427,1,181,3,success,yes
75,retired,divorced,primary,no,852,no,no,cellular,15,mar,341,1,-1,0,,no
